x,y
15736,7868.0
15737,7868.5
15738,7869.0
15739,7869.5
15740,7870.0
15741,7870.5
15742,7871.0
15743,7871.5
15744,7872.0
15745,7872.5
15746,7873.0
15747,7873.5
15748,7874.0
15749,7874.5
15750,7875.0
15751,7875.5
15752,7876.0
15753,7876.5
15754,7877.0
15755,7877.5
15756,7878.0
15757,7878.5
15758,7879.0
15759,7879.5
15760,7880.0
15761,7880.5
15762,7881.0
15763,7881.5
15764,7882.0
15765,7882.5
15766,7883.0
15767,7883.5
15768,7884.0
15769,7884.5
15770,7885.0
15771,7885.5
15772,7886.0
15773,7886.5
15774,7887.0
15775,7887.5
15776,7888.0
15777,7888.5
15778,7889.0
15779,7889.5
15780,7890.0
15781,7890.5
15782,7891.0
15783,7891.5
15784,7892.0
15785,7892.5
15786,7893.0
15787,7893.5
15788,7894.0
15789,7894.5
15790,7895.0
15791,7895.5
15792,7896.0
15793,7896.5
15794,7897.0
15795,7897.5
15796,7898.0
15797,7898.5
15798,7899.0
15799,7899.5
15800,7900.0
15801,7900.5
15802,7901.0
15803,7901.5
15804,7902.0
15805,7902.5
15806,7903.0
15807,7903.5
15808,7904.0
15809,7904.5
15810,7905.0
15811,7905.5
15812,7906.0
15813,7906.5
15814,7907.0
15815,7907.5
15816,7908.0
15817,7908.5
15818,7909.0
15819,7909.5
15820,7910.0
15821,7910.5
15822,7911.0
15823,7911.5
15824,7912.0
15825,7912.5
15826,7913.0
15827,7913.5
15828,7914.0
15829,7914.5
15830,7915.0
15831,7915.5
15832,7916.0
15833,7916.5
15834,7917.0
15835,7917.5
15836,7918.0
15837,7918.5
15838,7919.0
15839,7919.5
15840,7920.0
15841,7920.5
15842,7921.0
15843,7921.5
15844,7922.0
15845,7922.5
15846,7923.0
15847,7923.5
15848,7924.0
15849,7924.5
15850,7925.0
15851,7925.5
15852,7926.0
15853,7926.5
15854,7927.0
15855,7927.5
15856,7928.0
15857,7928.5
15858,7929.0
15859,7929.5
15860,7930.0
15861,7930.5
15862,7931.0
15863,7931.5
15864,7932.0
15865,7932.5
15866,7933.0
15867,7933.5
15868,7934.0
15869,7934.5
15870,7935.0
15871,7935.5
15872,7936.0
15873,7936.5
15874,7937.0
15875,7937.5
15876,7938.0
15877,7938.5
15878,7939.0
15879,7939.5
15880,7940.0
15881,7940.5
15882,7941.0
15883,7941.5
15884,7942.0
15885,7942.5
15886,7943.0
15887,7943.5
15888,7944.0
15889,7944.5
15890,7945.0
15891,7945.5
15892,7946.0
15893,7946.5
15894,7947.0
15895,7947.5
15896,7948.0
15897,7948.5
15898,7949.0
15899,7949.5
15900,7950.0
15901,7950.5
15902,7951.0
15903,7951.5
15904,7952.0
15905,7952.5
15906,7953.0
15907,7953.5
15908,7954.0
15909,7954.5
15910,7955.0
15911,7955.5
15912,7956.0
15913,7956.5
15914,7957.0
15915,7957.5
15916,7958.0
15917,7958.5
15918,7959.0
15919,7959.5
15920,7960.0
15921,7960.5
15922,7961.0
15923,7961.5
15924,7962.0
15925,7962.5
15926,7963.0
15927,7963.5
15928,7964.0
15929,7964.5
15930,7965.0
15931,7965.5
15932,7966.0
15933,7966.5
15934,7967.0
15935,7967.5
15936,7968.0
15937,7968.5
15938,7969.0
15939,7969.5
15940,7970.0
15941,7970.5
15942,7971.0
15943,7971.5
15944,7972.0
15945,7972.5
15946,7973.0
15947,7973.5
15948,7974.0
15949,7974.5
15950,7975.0
15951,7975.5
15952,7976.0
15953,7976.5
15954,7977.0
15955,7977.5
15956,7978.0
15957,7978.5
15958,7979.0
15959,7979.5
15960,7980.0
15961,7980.5
15962,7981.0
15963,7981.5
15964,7982.0
15965,7982.5
15966,7983.0
15967,7983.5
15968,7984.0
15969,7984.5
15970,7985.0
15971,7985.5
15972,7986.0
15973,7986.5
15974,7987.0
15975,7987.5
15976,7988.0
15977,7988.5
15978,7989.0
15979,7989.5
15980,7990.0
15981,7990.5
15982,7991.0
15983,7991.5
15984,7992.0
15985,7992.5
15986,7993.0
15987,7993.5
15988,7994.0
15989,7994.5
15990,7995.0
15991,7995.5
15992,7996.0
15993,7996.5
15994,7997.0
15995,7997.5
15996,7998.0
15997,7998.5
15998,7999.0
15999,7999.5
16000,8000.0
16001,8000.5
16002,8001.0
16003,8001.5
16004,8002.0
16005,8002.5
16006,8003.0
16007,8003.5
16008,8004.0
16009,8004.5
16010,8005.0
16011,8005.5
16012,8006.0
16013,8006.5
16014,8007.0
16015,8007.5
16016,8008.0
16017,8008.5
16018,8009.0
16019,8009.5
16020,8010.0
16021,8010.5
16022,8011.0
16023,8011.5
16024,8012.0
16025,8012.5
16026,8013.0
16027,8013.5
16028,8014.0
16029,8014.5
16030,8015.0
16031,8015.5
16032,8016.0
16033,8016.5
16034,8017.0
16035,8017.5
16036,8018.0
16037,8018.5
16038,8019.0
16039,8019.5
16040,8020.0
16041,8020.5
16042,8021.0
16043,8021.5
16044,8022.0
16045,8022.5
16046,8023.0
16047,8023.5
16048,8024.0
16049,8024.5
16050,8025.0
16051,8025.5
16052,8026.0
16053,8026.5
16054,8027.0
16055,8027.5
16056,8028.0
16057,8028.5
16058,8029.0
16059,8029.5
16060,8030.0
16061,8030.5
16062,8031.0
16063,8031.5
16064,8032.0
16065,8032.5
16066,8033.0
16067,8033.5
16068,8034.0
16069,8034.5
16070,8035.0
16071,8035.5
16072,8036.0
16073,8036.5
16074,8037.0
16075,8037.5
16076,8038.0
16077,8038.5
16078,8039.0
16079,8039.5
16080,8040.0
16081,8040.5
16082,8041.0
16083,8041.5
16084,8042.0
16085,8042.5
16086,8043.0
16087,8043.5
16088,8044.0
16089,8044.5
16090,8045.0
16091,8045.5
16092,8046.0
16093,8046.5
16094,8047.0
16095,8047.5
16096,8048.0
16097,8048.5
16098,8049.0
16099,8049.5
16100,8050.0
16101,8050.5
16102,8051.0
16103,8051.5
16104,8052.0
16105,8052.5
16106,8053.0
16107,8053.5
16108,8054.0
16109,8054.5
16110,8055.0
16111,8055.5
16112,8056.0
16113,8056.5
16114,8057.0
16115,8057.5
16116,8058.0
16117,8058.5
16118,8059.0
16119,8059.5
16120,8060.0
16121,8060.5
16122,8061.0
16123,8061.5
16124,8062.0
16125,8062.5
16126,8063.0
16127,8063.5
16128,8064.0
16129,8064.5
16130,8065.0
16131,8065.5
16132,8066.0
16133,8066.5
16134,8067.0
16135,8067.5
16136,8068.0
16137,8068.5
16138,8069.0
16139,8069.5
16140,8070.0
16141,8070.5
16142,8071.0
16143,8071.5
16144,8072.0
16145,8072.5
16146,8073.0
16147,8073.5
16148,8074.0
16149,8074.5
16150,8075.0
16151,8075.5
16152,8076.0
16153,8076.5
16154,8077.0
16155,8077.5
16156,8078.0
16157,8078.5
16158,8079.0
16159,8079.5
16160,8080.0
16161,8080.5
16162,8081.0
16163,8081.5
16164,8082.0
16165,8082.5
16166,8083.0
16167,8083.5
16168,8084.0
16169,8084.5
16170,8085.0
16171,8085.5
16172,8086.0
16173,8086.5
16174,8087.0
16175,8087.5
16176,8088.0
16177,8088.5
16178,8089.0
16179,8089.5
16180,8090.0
16181,8090.5
16182,8091.0
16183,8091.5
16184,8092.0
16185,8092.5
16186,8093.0
16187,8093.5
16188,8094.0
16189,8094.5
16190,8095.0
16191,8095.5
16192,8096.0
16193,8096.5
16194,8097.0
16195,8097.5
16196,8098.0
16197,8098.5
16198,8099.0
16199,8099.5
16200,8100.0
16201,8100.5
16202,8101.0
16203,8101.5
16204,8102.0
16205,8102.5
16206,8103.0
16207,8103.5
16208,8104.0
16209,8104.5
16210,8105.0
16211,8105.5
16212,8106.0
16213,8106.5
16214,8107.0
16215,8107.5
16216,8108.0
16217,8108.5
16218,8109.0
16219,8109.5
16220,8110.0
16221,8110.5
16222,8111.0
16223,8111.5
16224,8112.0
16225,8112.5
16226,8113.0
16227,8113.5
16228,8114.0
16229,8114.5
16230,8115.0
16231,8115.5
16232,8116.0
16233,8116.5
16234,8117.0
16235,8117.5
16236,8118.0
16237,8118.5
16238,8119.0
16239,8119.5
16240,8120.0
16241,8120.5
16242,8121.0
16243,8121.5
16244,8122.0
16245,8122.5
16246,8123.0
16247,8123.5
16248,8124.0
16249,8124.5
16250,8125.0
16251,8125.5
16252,8126.0
16253,8126.5
16254,8127.0
16255,8127.5
16256,8128.0
16257,8128.5
16258,8129.0
16259,8129.5
16260,8130.0
16261,8130.5
16262,8131.0
16263,8131.5
16264,8132.0
16265,8132.5
16266,8133.0
16267,8133.5
16268,8134.0
16269,8134.5
16270,8135.0
16271,8135.5
16272,8136.0
16273,8136.5
16274,8137.0
16275,8137.5
16276,8138.0
16277,8138.5
16278,8139.0
16279,8139.5
16280,8140.0
16281,8140.5
16282,8141.0
16283,8141.5
16284,8142.0
16285,8142.5
16286,8143.0
16287,8143.5
16288,8144.0
16289,8144.5
16290,8145.0
16291,8145.5
16292,8146.0
16293,8146.5
16294,8147.0
16295,8147.5
16296,8148.0
16297,8148.5
16298,8149.0
16299,8149.5
16300,8150.0
16301,8150.5
16302,8151.0
16303,8151.5
16304,8152.0
16305,8152.5
16306,8153.0
16307,8153.5
16308,8154.0
16309,8154.5
16310,8155.0
16311,8155.5
16312,8156.0
16313,8156.5
16314,8157.0
16315,8157.5
16316,8158.0
16317,8158.5
16318,8159.0
16319,8159.5
16320,8160.0
16321,8160.5
16322,8161.0
16323,8161.5
16324,8162.0
16325,8162.5
16326,8163.0
16327,8163.5
16328,8164.0
16329,8164.5
16330,8165.0
16331,8165.5
16332,8166.0
16333,8166.5
16334,8167.0
16335,8167.5
16336,8168.0
16337,8168.5
16338,8169.0
16339,8169.5
16340,8170.0
16341,8170.5
16342,8171.0
16343,8171.5
16344,8172.0
16345,8172.5
16346,8173.0
16347,8173.5
16348,8174.0
16349,8174.5
16350,8175.0
16351,8175.5
16352,8176.0
16353,8176.5
16354,8177.0
16355,8177.5
16356,8178.0
16357,8178.5
16358,8179.0
16359,8179.5
16360,8180.0
16361,8180.5
16362,8181.0
16363,8181.5
16364,8182.0
16365,8182.5
16366,8183.0
16367,8183.5
16368,8184.0
16369,8184.5
16370,8185.0
16371,8185.5
16372,8186.0
16373,8186.5
16374,8187.0
16375,8187.5
16376,8188.0
16377,8188.5
16378,8189.0
16379,8189.5
16380,8190.0
16381,8190.5
16382,8191.0
16383,8191.5
16384,8192.0
16385,8192.5
16386,8193.0
16387,8193.5
16388,8194.0
16389,8194.5
16390,8195.0
16391,8195.5
16392,8196.0
16393,8196.5
16394,8197.0
16395,8197.5
16396,8198.0
16397,8198.5
16398,8199.0
16399,8199.5
16400,8200.0
16401,8200.5
16402,8201.0
16403,8201.5
16404,8202.0
16405,8202.5
16406,8203.0
16407,8203.5
16408,8204.0
16409,8204.5
16410,8205.0
16411,8205.5
16412,8206.0
16413,8206.5
16414,8207.0
16415,8207.5
16416,8208.0
16417,8208.5
16418,8209.0
16419,8209.5
16420,8210.0
16421,8210.5
16422,8211.0
16423,8211.5
16424,8212.0
16425,8212.5
16426,8213.0
16427,8213.5
16428,8214.0
16429,8214.5
16430,8215.0
16431,8215.5
16432,8216.0
16433,8216.5
16434,8217.0
16435,8217.5
16436,8218.0
16437,8218.5
16438,8219.0
16439,8219.5
16440,8220.0
16441,8220.5
16442,8221.0
16443,8221.5
16444,8222.0
16445,8222.5
16446,8223.0
16447,8223.5
16448,8224.0
16449,8224.5
16450,8225.0
16451,8225.5
16452,8226.0
16453,8226.5
16454,8227.0
16455,8227.5
16456,8228.0
16457,8228.5
16458,8229.0
16459,8229.5
16460,8230.0
16461,8230.5
16462,8231.0
16463,8231.5
16464,8232.0
16465,8232.5
16466,8233.0
16467,8233.5
16468,8234.0
16469,8234.5
16470,8235.0
16471,8235.5
16472,8236.0
16473,8236.5
16474,8237.0
16475,8237.5
16476,8238.0
16477,8238.5
16478,8239.0
16479,8239.5
16480,8240.0
16481,8240.5
16482,8241.0
16483,8241.5
16484,8242.0
16485,8242.5
16486,8243.0
16487,8243.5
16488,8244.0
16489,8244.5
16490,8245.0
16491,8245.5
16492,8246.0
16493,8246.5
16494,8247.0
16495,8247.5
16496,8248.0
16497,8248.5
16498,8249.0
16499,8249.5
16500,8250.0
16501,8250.5
16502,8251.0
16503,8251.5
16504,8252.0
16505,8252.5
16506,8253.0
16507,8253.5
16508,8254.0
16509,8254.5
16510,8255.0
16511,8255.5
16512,8256.0
16513,8256.5
16514,8257.0
16515,8257.5
16516,8258.0
16517,8258.5
16518,8259.0
16519,8259.5
16520,8260.0
16521,8260.5
16522,8261.0
16523,8261.5
16524,8262.0
16525,8262.5
16526,8263.0
16527,8263.5
16528,8264.0
16529,8264.5
16530,8265.0
16531,8265.5
16532,8266.0
16533,8266.5
16534,8267.0
16535,8267.5
16536,8268.0
16537,8268.5
16538,8269.0
16539,8269.5
16540,8270.0
16541,8270.5
16542,8271.0
16543,8271.5
16544,8272.0
16545,8272.5
16546,8273.0
16547,8273.5
16548,8274.0
16549,8274.5
16550,8275.0
16551,8275.5
16552,8276.0
16553,8276.5
16554,8277.0
16555,8277.5
16556,8278.0
16557,8278.5
16558,8279.0
16559,8279.5
16560,8280.0
16561,8280.5
16562,8281.0
16563,8281.5
16564,8282.0
16565,8282.5
16566,8283.0
16567,8283.5
16568,8284.0
16569,8284.5
16570,8285.0
16571,8285.5
16572,8286.0
16573,8286.5
16574,8287.0
16575,8287.5
16576,8288.0
16577,8288.5
16578,8289.0
16579,8289.5
16580,8290.0
16581,8290.5
16582,8291.0
16583,8291.5
16584,8292.0
16585,8292.5
16586,8293.0
16587,8293.5
16588,8294.0
16589,8294.5
16590,8295.0
16591,8295.5
16592,8296.0
16593,8296.5
16594,8297.0
16595,8297.5
16596,8298.0
16597,8298.5
16598,8299.0
16599,8299.5
16600,8300.0
16601,8300.5
16602,8301.0
16603,8301.5
16604,8302.0
16605,8302.5
16606,8303.0
16607,8303.5
16608,8304.0
16609,8304.5
16610,8305.0
16611,8305.5
16612,8306.0
16613,8306.5
16614,8307.0
16615,8307.5
16616,8308.0
16617,8308.5
16618,8309.0
16619,8309.5
16620,8310.0
16621,8310.5
16622,8311.0
16623,8311.5
16624,8312.0
16625,8312.5
16626,8313.0
16627,8313.5
16628,8314.0
16629,8314.5
16630,8315.0
16631,8315.5
16632,8316.0
16633,8316.5
16634,8317.0
16635,8317.5
16636,8318.0
16637,8318.5
16638,8319.0
16639,8319.5
16640,8320.0
16641,8320.5
16642,8321.0
16643,8321.5
16644,8322.0
16645,8322.5
16646,8323.0
16647,8323.5
16648,8324.0
16649,8324.5
16650,8325.0
16651,8325.5
16652,8326.0
16653,8326.5
16654,8327.0
16655,8327.5
16656,8328.0
16657,8328.5
16658,8329.0
16659,8329.5
16660,8330.0
16661,8330.5
16662,8331.0
16663,8331.5
16664,8332.0
16665,8332.5
16666,8333.0
16667,8333.5
16668,8334.0
16669,8334.5
16670,8335.0
16671,8335.5
16672,8336.0
16673,8336.5
16674,8337.0
16675,8337.5
16676,8338.0
16677,8338.5
16678,8339.0
16679,8339.5
16680,8340.0
16681,8340.5
16682,8341.0
16683,8341.5
16684,8342.0
16685,8342.5
16686,8343.0
16687,8343.5
16688,8344.0
16689,8344.5
16690,8345.0
16691,8345.5
16692,8346.0
16693,8346.5
16694,8347.0
16695,8347.5
16696,8348.0
16697,8348.5
16698,8349.0
16699,8349.5
16700,8350.0
16701,8350.5
16702,8351.0
16703,8351.5
16704,8352.0
16705,8352.5
16706,8353.0
16707,8353.5
16708,8354.0
16709,8354.5
16710,8355.0
16711,8355.5
16712,8356.0
16713,8356.5
16714,8357.0
16715,8357.5
16716,8358.0
16717,8358.5
16718,8359.0
16719,8359.5
16720,8360.0
16721,8360.5
16722,8361.0
16723,8361.5
16724,8362.0
16725,8362.5
16726,8363.0
16727,8363.5
16728,8364.0
16729,8364.5
16730,8365.0
16731,8365.5
16732,8366.0
16733,8366.5
16734,8367.0
16735,8367.5
16736,8368.0
16737,8368.5
16738,8369.0
16739,8369.5
16740,8370.0
16741,8370.5
16742,8371.0
16743,8371.5
16744,8372.0
16745,8372.5
16746,8373.0
16747,8373.5
16748,8374.0
16749,8374.5
16750,8375.0
16751,8375.5
16752,8376.0
16753,8376.5
16754,8377.0
16755,8377.5
16756,8378.0
16757,8378.5
16758,8379.0
16759,8379.5
16760,8380.0
16761,8380.5
16762,8381.0
16763,8381.5
16764,8382.0
16765,8382.5
16766,8383.0
16767,8383.5
16768,8384.0
16769,8384.5
16770,8385.0
16771,8385.5
16772,8386.0
16773,8386.5
16774,8387.0
16775,8387.5
16776,8388.0
16777,8388.5
16778,8389.0
16779,8389.5
16780,8390.0
16781,8390.5
16782,8391.0
16783,8391.5
16784,8392.0
16785,8392.5
16786,8393.0
16787,8393.5
16788,8394.0
16789,8394.5
16790,8395.0
16791,8395.5
16792,8396.0
16793,8396.5
16794,8397.0
16795,8397.5
16796,8398.0
16797,8398.5
16798,8399.0
16799,8399.5
16800,8400.0
16801,8400.5
16802,8401.0
16803,8401.5
16804,8402.0
16805,8402.5
16806,8403.0
16807,8403.5
16808,8404.0
16809,8404.5
16810,8405.0
16811,8405.5
16812,8406.0
16813,8406.5
16814,8407.0
16815,8407.5
16816,8408.0
16817,8408.5
16818,8409.0
16819,8409.5
16820,8410.0
16821,8410.5
16822,8411.0
16823,8411.5
16824,8412.0
16825,8412.5
16826,8413.0
16827,8413.5
16828,8414.0
16829,8414.5
16830,8415.0
16831,8415.5
16832,8416.0
16833,8416.5
16834,8417.0
16835,8417.5
16836,8418.0
16837,8418.5
16838,8419.0
16839,8419.5
16840,8420.0
16841,8420.5
16842,8421.0
16843,8421.5
16844,8422.0
16845,8422.5
16846,8423.0
16847,8423.5
16848,8424.0
16849,8424.5
16850,8425.0
16851,8425.5
16852,8426.0
16853,8426.5
16854,8427.0
16855,8427.5
16856,8428.0
16857,8428.5
16858,8429.0
16859,8429.5
16860,8430.0
16861,8430.5
16862,8431.0
16863,8431.5
16864,8432.0
16865,8432.5
16866,8433.0
16867,8433.5
16868,8434.0
16869,8434.5
16870,8435.0
16871,8435.5
16872,8436.0
16873,8436.5
16874,8437.0
16875,8437.5
16876,8438.0
16877,8438.5
16878,8439.0
16879,8439.5
16880,8440.0
16881,8440.5
16882,8441.0
16883,8441.5
16884,8442.0
16885,8442.5
16886,8443.0
16887,8443.5
16888,8444.0
16889,8444.5
16890,8445.0
16891,8445.5
16892,8446.0
16893,8446.5
16894,8447.0
16895,8447.5
16896,8448.0
16897,8448.5
16898,8449.0
16899,8449.5
16900,8450.0
16901,8450.5
16902,8451.0
16903,8451.5
16904,8452.0
16905,8452.5
16906,8453.0
16907,8453.5
16908,8454.0
16909,8454.5
16910,8455.0
16911,8455.5
16912,8456.0
16913,8456.5
16914,8457.0
16915,8457.5
16916,8458.0
16917,8458.5
16918,8459.0
16919,8459.5
16920,8460.0
16921,8460.5
16922,8461.0
16923,8461.5
16924,8462.0
16925,8462.5
16926,8463.0
16927,8463.5
16928,8464.0
16929,8464.5
16930,8465.0
16931,8465.5
16932,8466.0
16933,8466.5
16934,8467.0
16935,8467.5
16936,8468.0
16937,8468.5
16938,8469.0
16939,8469.5
16940,8470.0
16941,8470.5
16942,8471.0
16943,8471.5
16944,8472.0
16945,8472.5
16946,8473.0
16947,8473.5
16948,8474.0
16949,8474.5
16950,8475.0
16951,8475.5
16952,8476.0
16953,8476.5
16954,8477.0
16955,8477.5
16956,8478.0
16957,8478.5
16958,8479.0
16959,8479.5
16960,8480.0
16961,8480.5
16962,8481.0
16963,8481.5
16964,8482.0
16965,8482.5
16966,8483.0
16967,8483.5
16968,8484.0
16969,8484.5
16970,8485.0
16971,8485.5
16972,8486.0
16973,8486.5
16974,8487.0
16975,8487.5
16976,8488.0
16977,8488.5
16978,8489.0
16979,8489.5
16980,8490.0
16981,8490.5
16982,8491.0
16983,8491.5
16984,8492.0
16985,8492.5
16986,8493.0
16987,8493.5
16988,8494.0
16989,8494.5
16990,8495.0
16991,8495.5
16992,8496.0
16993,8496.5
16994,8497.0
16995,8497.5
16996,8498.0
16997,8498.5
16998,8499.0
16999,8499.5
17000,8500.0
17001,8500.5
17002,8501.0
17003,8501.5
17004,8502.0
17005,8502.5
17006,8503.0
17007,8503.5
17008,8504.0
17009,8504.5
17010,8505.0
17011,8505.5
17012,8506.0
17013,8506.5
17014,8507.0
17015,8507.5
17016,8508.0
17017,8508.5
17018,8509.0
17019,8509.5
17020,8510.0
17021,8510.5
17022,8511.0
17023,8511.5
17024,8512.0
17025,8512.5
17026,8513.0
17027,8513.5
17028,8514.0
17029,8514.5
17030,8515.0
17031,8515.5
17032,8516.0
17033,8516.5
17034,8517.0
17035,8517.5
17036,8518.0
17037,8518.5
17038,8519.0
17039,8519.5
17040,8520.0
17041,8520.5
17042,8521.0
17043,8521.5
17044,8522.0
17045,8522.5
17046,8523.0
17047,8523.5
17048,8524.0
17049,8524.5
17050,8525.0
17051,8525.5
17052,8526.0
17053,8526.5
17054,8527.0
17055,8527.5
17056,8528.0
17057,8528.5
17058,8529.0
17059,8529.5
17060,8530.0
17061,8530.5
17062,8531.0
17063,8531.5
17064,8532.0
17065,8532.5
17066,8533.0
17067,8533.5
17068,8534.0
17069,8534.5
17070,8535.0
17071,8535.5
17072,8536.0
17073,8536.5
17074,8537.0
17075,8537.5
17076,8538.0
17077,8538.5
17078,8539.0
17079,8539.5
17080,8540.0
17081,8540.5
17082,8541.0
17083,8541.5
17084,8542.0
17085,8542.5
17086,8543.0
17087,8543.5
17088,8544.0
17089,8544.5
17090,8545.0
17091,8545.5
17092,8546.0
17093,8546.5
17094,8547.0
17095,8547.5
17096,8548.0
17097,8548.5
17098,8549.0
17099,8549.5
17100,8550.0
17101,8550.5
17102,8551.0
17103,8551.5
17104,8552.0
17105,8552.5
17106,8553.0
17107,8553.5
17108,8554.0
17109,8554.5
17110,8555.0
17111,8555.5
17112,8556.0
17113,8556.5
17114,8557.0
17115,8557.5
17116,8558.0
17117,8558.5
17118,8559.0
17119,8559.5
17120,8560.0
17121,8560.5
17122,8561.0
17123,8561.5
17124,8562.0
17125,8562.5
17126,8563.0
17127,8563.5
17128,8564.0
17129,8564.5
17130,8565.0
17131,8565.5
17132,8566.0
17133,8566.5
17134,8567.0
17135,8567.5
17136,8568.0
17137,8568.5
17138,8569.0
17139,8569.5
17140,8570.0
17141,8570.5
17142,8571.0
17143,8571.5
17144,8572.0
17145,8572.5
17146,8573.0
17147,8573.5
17148,8574.0
17149,8574.5
17150,8575.0
17151,8575.5
17152,8576.0
17153,8576.5
17154,8577.0
17155,8577.5
17156,8578.0
17157,8578.5
17158,8579.0
17159,8579.5
17160,8580.0
17161,8580.5
17162,8581.0
17163,8581.5
17164,8582.0
17165,8582.5
17166,8583.0
17167,8583.5
17168,8584.0
17169,8584.5
17170,8585.0
17171,8585.5
17172,8586.0
17173,8586.5
17174,8587.0
17175,8587.5
17176,8588.0
17177,8588.5
17178,8589.0
17179,8589.5
17180,8590.0
17181,8590.5
17182,8591.0
17183,8591.5
17184,8592.0
17185,8592.5
17186,8593.0
17187,8593.5
17188,8594.0
17189,8594.5
17190,8595.0
17191,8595.5
17192,8596.0
17193,8596.5
17194,8597.0
17195,8597.5
17196,8598.0
17197,8598.5
17198,8599.0
17199,8599.5
17200,8600.0
17201,8600.5
17202,8601.0
17203,8601.5
17204,8602.0
17205,8602.5
17206,8603.0
17207,8603.5
17208,8604.0
17209,8604.5
17210,8605.0
17211,8605.5
17212,8606.0
17213,8606.5
17214,8607.0
17215,8607.5
17216,8608.0
17217,8608.5
17218,8609.0
17219,8609.5
17220,8610.0
17221,8610.5
17222,8611.0
17223,8611.5
17224,8612.0
17225,8612.5
17226,8613.0
17227,8613.5
17228,8614.0
17229,8614.5
17230,8615.0
17231,8615.5
17232,8616.0
17233,8616.5
17234,8617.0
17235,8617.5
17236,8618.0
17237,8618.5
17238,8619.0
17239,8619.5
17240,8620.0
17241,8620.5
17242,8621.0
17243,8621.5
17244,8622.0
17245,8622.5
17246,8623.0
17247,8623.5
17248,8624.0
17249,8624.5
17250,8625.0
17251,8625.5
17252,8626.0
17253,8626.5
17254,8627.0
17255,8627.5
17256,8628.0
17257,8628.5
17258,8629.0
17259,8629.5
17260,8630.0
17261,8630.5
17262,8631.0
17263,8631.5
17264,8632.0
17265,8632.5
17266,8633.0
17267,8633.5
17268,8634.0
17269,8634.5
17270,8635.0
17271,8635.5
17272,8636.0
17273,8636.5
17274,8637.0
17275,8637.5
17276,8638.0
17277,8638.5
17278,8639.0
17279,8639.5
17280,8640.0
17281,8640.5
17282,8641.0
17283,8641.5
17284,8642.0
17285,8642.5
17286,8643.0
17287,8643.5
17288,8644.0
17289,8644.5
17290,8645.0
17291,8645.5
17292,8646.0
17293,8646.5
17294,8647.0
17295,8647.5
17296,8648.0
17297,8648.5
17298,8649.0
17299,8649.5
17300,8650.0
17301,8650.5
17302,8651.0
17303,8651.5
17304,8652.0
17305,8652.5
17306,8653.0
17307,8653.5
17308,8654.0
17309,8654.5
17310,8655.0
17311,8655.5
17312,8656.0
17313,8656.5
17314,8657.0
17315,8657.5
17316,8658.0
17317,8658.5
17318,8659.0
17319,8659.5
17320,8660.0
17321,8660.5
17322,8661.0
17323,8661.5
17324,8662.0
17325,8662.5
17326,8663.0
17327,8663.5
17328,8664.0
17329,8664.5
17330,8665.0
17331,8665.5
17332,8666.0
17333,8666.5
17334,8667.0
17335,8667.5
17336,8668.0
17337,8668.5
17338,8669.0
17339,8669.5
17340,8670.0
17341,8670.5
17342,8671.0
17343,8671.5
17344,8672.0
17345,8672.5
17346,8673.0
17347,8673.5
17348,8674.0
17349,8674.5
17350,8675.0
17351,8675.5
17352,8676.0
17353,8676.5
17354,8677.0
17355,8677.5
17356,8678.0
17357,8678.5
17358,8679.0
17359,8679.5
17360,8680.0
17361,8680.5
17362,8681.0
17363,8681.5
17364,8682.0
17365,8682.5
17366,8683.0
17367,8683.5
17368,8684.0
17369,8684.5
17370,8685.0
17371,8685.5
17372,8686.0
17373,8686.5
17374,8687.0
17375,8687.5
17376,8688.0
17377,8688.5
17378,8689.0
17379,8689.5
17380,8690.0
17381,8690.5
17382,8691.0
17383,8691.5
17384,8692.0
17385,8692.5
17386,8693.0
17387,8693.5
17388,8694.0
17389,8694.5
17390,8695.0
17391,8695.5
17392,8696.0
17393,8696.5
17394,8697.0
17395,8697.5
17396,8698.0
17397,8698.5
17398,8699.0
17399,8699.5
17400,8700.0
17401,8700.5
17402,8701.0
17403,8701.5
17404,8702.0
17405,8702.5
17406,8703.0
17407,8703.5
17408,8704.0
17409,8704.5
17410,8705.0
17411,8705.5
17412,8706.0
17413,8706.5
17414,8707.0
17415,8707.5
17416,8708.0
17417,8708.5
17418,8709.0
17419,8709.5
17420,8710.0
17421,8710.5
17422,8711.0
17423,8711.5
17424,8712.0
17425,8712.5
17426,8713.0
17427,8713.5
17428,8714.0
17429,8714.5
17430,8715.0
17431,8715.5
17432,8716.0
17433,8716.5
17434,8717.0
17435,8717.5
17436,8718.0
17437,8718.5
17438,8719.0
17439,8719.5
17440,8720.0
17441,8720.5
17442,8721.0
17443,8721.5
17444,8722.0
17445,8722.5
17446,8723.0
17447,8723.5
17448,8724.0
17449,8724.5
17450,8725.0
17451,8725.5
17452,8726.0
17453,8726.5
17454,8727.0
17455,8727.5
17456,8728.0
17457,8728.5
17458,8729.0
17459,8729.5
17460,8730.0
17461,8730.5
17462,8731.0
17463,8731.5
17464,8732.0
17465,8732.5
17466,8733.0
17467,8733.5
17468,8734.0
17469,8734.5
17470,8735.0
17471,8735.5
17472,8736.0
17473,8736.5
17474,8737.0
17475,8737.5
17476,8738.0
17477,8738.5
17478,8739.0
17479,8739.5
17480,8740.0
17481,8740.5
17482,8741.0
17483,8741.5
17484,8742.0
